Year,id,X,Y,Spec,Date,Visit.Interval,Expos,Fate,Fate2,FirstFound,Stage,BHCONum,InitBHCO,Clutch,InitClutch,AgeFound,Open,KBG,Smooth.Brome,Litter,Bare,Forb,Grasslike,Woody,Litter.Depth,Veg.Height,R1,R2,R3,R4,Paddock,Replicate,Treatment,Notes
2021,MALL04643675176711,464367,5176711,MALL,6/19/2021,1,1,0,Survive,6/18/2021,Incubating,0,0,7,8,6,,38,3,15,0,38,0,38,45,730,5,8,7,6,14,NW,MTORG,
2021,MALL04643675176711,464367,5176711,MALL,6/22/2021,2,3,1,Failed,6/18/2021,Incubating,0,0,7,8,6,,38,3,15,0,38,0,38,45,730,5,8,7,6,14,NW,MTORG,bird was not at the nest for any checks after this; abandoned
2021,NSHO04650965176658,465096,5176658,NSHO,6/12/2021,1,3,1,Failed,6/9/2021,Incubating,0,0,11,11,4,,15,15,38,0,15,0,15,52,519,5,5,3,4,2,NE,MTORG,predated; no shells
2021,NSHO04652745176169,465274,5176169,NSHO,7/2/2021,1,3,0,Survive,6/29/2021,Incubating,0,0,7,7,9,,38,0,15,0,15,3,15,65,655,7,10,2,6,6,SE,MTORG,flushed
2021,NSHO04652745176169,465274,5176169,NSHO,7/5/2021,2,3,0,Survive,6/29/2021,Incubating,0,0,7,7,9,,38,0,15,0,15,3,15,65,655,7,10,2,6,6,SE,MTORG,flushed
2021,NSHO04652745176169,465274,5176169,NSHO,7/8/2021,3,3,0,Survive,6/29/2021,Incubating,0,0,7,7,9,,38,0,15,0,15,3,15,65,655,7,10,2,6,6,SE,MTORG,eggs hidden
2021,NSHO04652745176169,465274,5176169,NSHO,7/11/2021,4,3,1,Failed,6/29/2021,Incubating,0,0,7,7,9,,38,0,15,0,15,3,15,65,655,7,10,2,6,6,SE,MTORG,no bird seen on nest for any checks after this; abandoned
2021,NSHO04647635175733,464763,5175733,NSHO,6/3/2021,1,3,0,Survive,5/31/2021,Incubating,0,0,10,10,11,,38,3,15,0,3,0,63,130,560,7,4,6,4,9,SW,MTORG,
2021,NSHO04647635175733,464763,5175733,NSHO,6/6/2021,2,3,1,Failed,5/31/2021,Incubating,0,0,10,10,11,,38,3,15,0,3,0,63,130,560,7,4,6,4,9,SW,MTORG,predated; part of wing nearby
2021,NSHO04648415176242,464841,5176242,NSHO,6/3/2021,1,3,0,Survive,5/31/2021,Incubating,0,0,7,7,7,,15,3,3,0,3,63,0,40,450,4,3,5,3,10,SW,MTORG,
2021,NSHO04648415176242,464841,5176242,NSHO,6/6/2021,2,3,0,Survive,5/31/2021,Incubating,0,0,7,7,7,,15,3,3,0,3,63,0,40,450,4,3,5,3,10,SW,MTORG,
2021,NSHO04648415176242,464841,5176242,NSHO,6/9/2021,3,3,1,Failed,5/31/2021,Incubating,0,0,7,7,7,,15,3,3,0,3,63,0,40,450,4,3,5,3,10,SW,MTORG,no shells at nest; predated
2021,RWBL04652395176860,465239,5176860,RWBL,6/24/2021,1,2,0,Survive,6/22/2021,Incubating,1,1,1,2,7,,0,0,15,0,0,85,0,11,650,6,5,4,5,2,NE,MTORG,flushed
2021,RWBL04652395176860,465239,5176860,RWBL,6/27/2021,2,3,0,Survive,6/22/2021,Nestling,1,1,1,2,7,,0,0,15,0,0,85,0,11,650,6,5,4,5,2,NE,MTORG,
2021,RWBL04652395176860,465239,5176860,RWBL,6/30/2021,3,3,1,Failed,6/22/2021,Nestling,1,1,1,2,7,,0,0,15,0,0,85,0,11,650,6,5,4,5,2,NE,MTORG,area disturbed; cattle reeds broken; nest disheveled; no RWBL close by
2021,RWBL04652285176893,465228,5176893,RWBL,6/12/2021,1,3,0,Survive,6/9/2021,Incubating,0,0,5,5,6,,0,0,15,0,0,85,0,65,1270,10,10,10,10,2,NE,MTORG,
2021,RWBL04652285176893,465228,5176893,RWBL,6/15/2021,2,3,0,Survive,6/9/2021,Nestling,0,0,5,5,6,,0,0,15,0,0,85,0,65,1270,10,10,10,10,2,NE,MTORG,likely female seen near nest
2021,RWBL04652285176893,465228,5176893,RWBL,6/18/2021,3,3,1,Failed,6/9/2021,Nestling,0,0,5,5,6,,0,0,15,0,0,85,0,65,1270,10,10,10,10,2,NE,MTORG,nest tipped over; predated
2021,RWBL04655515176909,465551,5176909,RWBL,6/23/2021,1,3,1,Failed,6/20/2021,Incubating,1,2,2,2,1,,0,0,15,3,0,85,0,60,1510,17,18,12,16,3,NE,MTORG,no host nestlings after this check
2021,RWBL04654565176706,465456,5176706,RWBL,6/14/2021,1,4,0,Survive,6/10/2021,Incubating,0,0,3,0,-4,,0,63,15,0,0,0,0,15,575,3,3,6,5,3,NE,MTORG,
2021,RWBL04654565176706,465456,5176706,RWBL,6/17/2021,2,3,0,Survive,6/10/2021,Incubating,0,0,4,0,-4,,0,63,15,0,0,0,0,15,575,3,3,6,5,3,NE,MTORG,bird not at nest
2021,RWBL04654565176706,465456,5176706,RWBL,6/20/2021,3,3,0,Survive,6/10/2021,Incubating,0,0,4,0,-4,,0,63,15,0,0,0,0,15,575,3,3,6,5,3,NE,MTORG,
2021,RWBL04654565176706,465456,5176706,RWBL,6/23/2021,4,3,0,Survive,6/10/2021,Incubating,0,0,4,0,-4,,0,63,15,0,0,0,0,15,575,3,3,6,5,3,NE,MTORG,
2021,RWBL04654565176706,465456,5176706,RWBL,6/26/2021,5,3,0,Survive,6/10/2021,Nestling,0,0,4,0,-4,,0,63,15,0,0,0,0,15,575,3,3,6,5,3,NE,MTORG,
2021,RWBL04654565176706,465456,5176706,RWBL,6/29/2021,6,3,0,Survive,6/10/2021,Nestling,0,0,4,0,-4,,0,63,15,0,0,0,0,15,575,3,3,6,5,3,NE,MTORG,
2021,RWBL04654565176706,465456,5176706,RWBL,7/2/2021,7,3,0,Survive,6/10/2021,Nestling,0,0,4,0,-4,,0,63,15,0,0,0,0,15,575,3,3,6,5,3,NE,MTORG,
2021,RWBL04654565176706,465456,5176706,RWBL,7/5/2021,8,3,1,Failed,6/10/2021,Nestling,0,0,4,0,-4,,0,63,15,0,0,0,0,15,575,3,3,6,5,3,NE,MTORG,nest tipped on side; appears predated
2021,RWBL04656265176737,465626,5176737,RWBL,6/26/2021,1,3,1,Failed,6/23/2021,Incubating,2,1,2,2,10,,63,15,15,0,3,0,15,33,528,4,4,5,6,3,NE,MTORG,parent aggravated but no eggs left
2021,RWBL04654125176793,465412,5176793,RWBL,6/26/2021,1,3,0,Survive,6/23/2021,Incubating,1,1,3,3,6,,0,0,0,0,3,98,0,46,842,6,6,9,8,3,NE,MTORG,
2021,RWBL04654125176793,465412,5176793,RWBL,6/29/2021,2,3,0,Survive,6/23/2021,Nestling,1,1,3,3,6,,0,0,0,0,3,98,0,46,842,6,6,9,8,3,NE,MTORG,
2021,RWBL04654125176793,465412,5176793,RWBL,7/2/2021,3,3,0,Survive,6/23/2021,Nestling,1,1,3,3,6,,0,0,0,0,3,98,0,46,842,6,6,9,8,3,NE,MTORG,
2021,RWBL04654125176793,465412,5176793,RWBL,7/5/2021,4,3,1,Failed,6/23/2021,Nestling,1,1,3,3,6,,0,0,0,0,3,98,0,46,842,6,6,9,8,3,NE,MTORG,no RWBL seen or heard near nest
2021,RWBL04654635176965,465463,5176965,RWBL,6/17/2021,1,3,1,Failed,6/14/2021,Incubating,6,1,1,1,6,,0,0,15,0,0,85,0,65,715,6,4,6,7,3,NE,MTORG,no bird or host egg after this check
2021,RWBL04652525176246,465252,5176246,RWBL,6/14/2021,1,2,0,Survive,6/12/2021,Incubating,1,1,5,5,7,,38,15,15,0,15,0,15,63,614,5,4,7,3,6,SE,MTORG,
2021,RWBL04652525176246,465252,5176246,RWBL,6/17/2021,2,3,1,Failed,6/12/2021,Incubating,1,1,5,5,7,,38,15,15,0,15,0,15,63,614,5,4,7,3,6,SE,MTORG,no bird on nest after this check
2021,RWBL04650875176182,465087,5176182,RWBL,6/17/2021,1,3,0,Survive,6/14/2021,Incubating,1,0,4,2,-2,,15,38,15,0,3,0,38,54,695,6,5,8,6,7,SE,MTORG,
2021,RWBL04650875176182,465087,5176182,RWBL,6/20/2021,2,3,1,Failed,6/14/2021,Incubating,1,0,4,2,-2,,15,38,15,0,3,0,38,54,695,6,5,8,6,7,SE,MTORG,nest at angle; no bird on nest; likely predated
2021,RWBL04645045176531,464504,5176531,RWBL,6/7/2021,1,3,0,Survive,6/4/2021,Laying,0,0,0,0,-7,,38,38,3,0,3,0,15,105,750,4,6,4,5,13,NW,MTORG,female still at nest
2021,RWBL04645045176531,464504,5176531,RWBL,6/10/2021,2,3,0,Survive,6/4/2021,Incubating,2,0,2,0,-7,,38,38,3,0,3,0,15,105,750,4,6,4,5,13,NW,MTORG,
2021,RWBL04645045176531,464504,5176531,RWBL,6/13/2021,3,3,1,Failed,6/4/2021,Incubating,2,0,2,0,-7,,38,38,3,0,3,0,15,105,750,4,6,4,5,13,NW,MTORG,likely fail; no host eggs
2021,RWBL04643495176902,464349,5176902,RWBL,6/22/2021,1,3,0,Survive,6/19/2021,Incubating,3,3,2,3,4,,15,38,15,0,15,0,15,29,670,7,6,9,8,14,NW,MTORG,
2021,RWBL04643495176902,464349,5176902,RWBL,6/25/2021,2,3,0,Survive,6/19/2021,Incubating,3,3,2,3,4,,15,38,15,0,15,0,15,29,670,7,6,9,8,14,NW,MTORG,
2021,RWBL04643495176902,464349,5176902,RWBL,6/28/2021,3,3,0,Survive,6/19/2021,Nestling,2,3,2,3,4,,15,38,15,0,15,0,15,29,670,7,6,9,8,14,NW,MTORG,parents scoling
2021,RWBL04643495176902,464349,5176902,RWBL,7/1/2021,4,3,0,Survive,6/19/2021,Nestling,2,3,2,3,4,,15,38,15,0,15,0,15,29,670,7,6,9,8,14,NW,MTORG,
2021,RWBL04643495176902,464349,5176902,RWBL,7/4/2021,5,3,0,Survive,6/19/2021,Nestling,1,3,2,3,4,,15,38,15,0,15,0,15,29,670,7,6,9,8,14,NW,MTORG,
2021,RWBL04643495176902,464349,5176902,RWBL,7/7/2021,6,3,1,Failed,6/19/2021,Nestling,1,3,2,3,4,,15,38,15,0,15,0,15,29,670,7,6,9,8,14,NW,MTORG,fledglings too young; female RWBL agitated; nearby
2021,RWBL04647275176642,464727,5176642,RWBL,6/22/2021,1,3,0,Survive,6/19/2021,Incubating,5,5,1,1,3,,38,15,38,0,3,0,15,21,635,5,6,4,6,14,NW,MTORG,
2021,RWBL04647275176642,464727,5176642,RWBL,7/8/2021,2,16,1,Failed,6/19/2021,Incubating,5,5,1,1,3,,38,15,38,0,3,0,15,21,635,5,6,4,6,14,NW,MTORG,large gap; still checked after expected hatch date so DEFINITELY failed but uncertain of when
2021,RWBL04642035176944,464203,5176944,RWBL,6/28/2021,1,3,0,Survive,6/25/2021,Nestling,1,3,2,2,14,,38,15,3,0,15,0,15,28,865,8,6,7,8,14,NW,MTORG,
2021,RWBL04642035176944,464203,5176944,RWBL,7/1/2021,2,3,0,Survive,6/25/2021,Nestling,1,3,1,2,14,,38,15,3,0,15,0,15,28,865,8,6,7,8,14,NW,MTORG,
2021,RWBL04642035176944,464203,5176944,RWBL,7/4/2021,3,3,1,Failed,6/25/2021,Nestling,1,3,1,2,14,,38,15,3,0,15,0,15,28,865,8,6,7,8,14,NW,MTORG,no parents or fledglings
2021,RWBL04641795176925,464179,5176925,RWBL,6/10/2021,1,4,0,Survive,6/6/2021,Incubating,2,0,2,2,5,,15,38,15,0,15,0,38,88,585,6,6,4,6,14,NW,MTORG,
2021,RWBL04641795176925,464179,5176925,RWBL,6/13/2021,2,3,1,Failed,6/6/2021,Incubating,2,0,2,2,5,,15,38,15,0,15,0,38,88,585,6,6,4,6,14,NW,MTORG,no bird on nest but scolding nearby
2021,RWBL04647485176621,464748,5176621,RWBL,6/10/2021,1,4,1,Failed,6/6/2021,Incubating,2,2,2,2,2,,0,0,3,0,0,98,0,50,899,4,5,5,5,14,NW,MTORG,no bird after this check
2021,MODO04651665176602,465166,5176602,MODO,6/11/2021,1,2,0,Survive,6/9/2021,Incubating,0,0,2,2,3,,15,63,15,0,3,0,3,40,620,4,2,4,5,3,NE,MTORG,
2021,MODO04651665176602,465166,5176602,MODO,6/14/2021,2,3,0,Survive,6/9/2021,Incubating,0,0,2,2,3,,15,63,15,0,3,0,3,40,620,4,2,4,5,3,NE,MTORG,bird not at nest
2021,MODO04651665176602,465166,5176602,MODO,6/18/2021,3,4,1,Failed,6/9/2021,Incubating,0,0,2,2,3,,15,63,15,0,3,0,3,40,620,4,2,4,5,3,NE,MTORG,2E in nest; 1 cracked; no mom
2021,MODO04641795176112,464179,5176112,MODO,7/16/2021,1,3,0,Survive,7/13/2021,Nestling,0,0,2,2,12,,15,15,63,0,3,3,3,65,474,2,5,3,2,12,SW,MTORG,
2021,MODO04641795176112,464179,5176112,MODO,7/19/2021,2,3,0,Survive,7/13/2021,Nestling,0,0,2,2,12,,15,15,63,0,3,3,3,65,474,2,5,3,2,12,SW,MTORG,
2021,MODO04641795176112,464179,5176112,MODO,7/22/2021,3,3,0,Survive,7/13/2021,Nestling,0,0,2,2,12,,15,15,63,0,3,3,3,65,474,2,5,3,2,12,SW,MTORG,
2021,MODO04641795176112,464179,5176112,MODO,7/25/2021,4,3,1,Failed,7/13/2021,Nestling,0,0,2,2,12,,15,15,63,0,3,3,3,65,474,2,5,3,2,12,SW,MTORG,At least 1 of chicks are predated
2021,MODO04643975176610,464397,5176610,MODO,6/7/2021,1,3,0,Survive,6/4/2021,Incubating,0,0,2,1,-1,,38,15,38,15,3,0,3,45,635,5,2,3,3,13,NW,MTORG,
2021,MODO04643975176610,464397,5176610,MODO,6/10/2021,2,3,0,Survive,6/4/2021,Incubating,0,0,2,1,-1,,38,15,38,15,3,0,3,45,635,5,2,3,3,13,NW,MTORG,
2021,MODO04643975176610,464397,5176610,MODO,6/13/2021,3,3,0,Survive,6/4/2021,Incubating,0,0,2,1,-1,,38,15,38,15,3,0,3,45,635,5,2,3,3,13,NW,MTORG,flushed
2021,MODO04643975176610,464397,5176610,MODO,6/16/2021,4,3,1,Failed,6/4/2021,Incubating,0,0,2,1,-1,,38,15,38,15,3,0,3,45,635,5,2,3,3,13,NW,MTORG,no bird on nest after this check
2021,MODO04645155176483,464515,5176483,MODO,6/7/2021,1,3,0,Survive,6/4/2021,Incubating,0,0,2,2,2,,15,15,15,0,0,0,38,46,701,5,6,7,7,13,NW,MTORG,
2021,MODO04645155176483,464515,5176483,MODO,6/10/2021,2,3,0,Survive,6/4/2021,Incubating,0,0,2,2,2,,15,15,15,0,0,0,38,46,701,5,6,7,7,13,NW,MTORG,
2021,MODO04645155176483,464515,5176483,MODO,6/13/2021,3,3,0,Survive,6/4/2021,Incubating,0,0,2,2,2,,15,15,15,0,0,0,38,46,701,5,6,7,7,13,NW,MTORG,didn't see eggs
2021,MODO04645155176483,464515,5176483,MODO,6/16/2021,4,3,1,Failed,6/4/2021,Incubating,0,0,2,2,2,,15,15,15,0,0,0,38,46,701,5,6,7,7,13,NW,MTORG,no bird at nest after this visit
2021,MODO04647295176506,464729,5176506,MODO,6/19/2021,1,1,0,Survive,6/18/2021,Incubating,0,0,2,1,3,,15,3,63,0,0,0,15,15,450,5,4,5,7,13,NW,MTORG,
2021,MODO04647295176506,464729,5176506,MODO,6/22/2021,2,3,1,Failed,6/18/2021,Incubating,0,0,2,1,3,,15,3,63,0,0,0,15,15,450,5,4,5,7,13,NW,MTORG,no bird at nest for any checks after this; likely abandoned
2021,MODO04643145176518,464314,5176518,MODO,6/7/2021,1,3,0,Survive,6/4/2021,Incubating,0,0,2,2,5,,15,15,15,0,3,0,63,35,711,3,5,7,5,13,NW,MTORG,
2021,MODO04643145176518,464314,5176518,MODO,6/10/2021,2,3,0,Survive,6/4/2021,Incubating,0,0,2,2,5,,15,15,15,0,3,0,63,35,711,3,5,7,5,13,NW,MTORG,
2021,MODO04643145176518,464314,5176518,MODO,6/13/2021,3,3,0,Survive,6/4/2021,Nestling,0,0,2,2,5,,15,15,15,0,3,0,63,35,711,3,5,7,5,13,NW,MTORG,flushed mom
2021,MODO04643145176518,464314,5176518,MODO,6/16/2021,4,3,0,Survive,6/4/2021,Nestling,0,0,2,2,5,,15,15,15,0,3,0,63,35,711,3,5,7,5,13,NW,MTORG,flushed
2021,MODO04643145176518,464314,5176518,MODO,6/19/2021,5,3,0,Survive,6/4/2021,Nestling,0,0,2,2,5,,15,15,15,0,3,0,63,35,711,3,5,7,5,13,NW,MTORG,flushed
2021,MODO04643145176518,464314,5176518,MODO,6/22/2021,6,3,1,Failed,6/4/2021,Nestling,0,0,2,2,5,,15,15,15,0,3,0,63,35,711,3,5,7,5,13,NW,MTORG,no MODO anywhere around
2021,MODO04642175177044,464217,5177044,MODO,6/10/2021,1,4,0,Survive,6/6/2021,Incubating,0,0,2,2,8,,15,15,15,0,0,0,63,20,533,4,5,5,4,14,NW,MTORG,
2021,MODO04642175177044,464217,5177044,MODO,6/13/2021,2,3,0,Survive,6/6/2021,Nestling,0,0,2,2,8,,15,15,15,0,0,0,63,20,533,4,5,5,4,14,NW,MTORG,
2021,MODO04642175177044,464217,5177044,MODO,6/16/2021,3,3,0,Survive,6/6/2021,Nestling,0,0,2,2,8,,15,15,15,0,0,0,63,20,533,4,5,5,4,14,NW,MTORG,flushed
2021,MODO04642175177044,464217,5177044,MODO,6/19/2021,4,3,1,Failed,6/6/2021,Nestling,0,0,2,2,8,,15,15,15,0,0,0,63,20,533,4,5,5,4,14,NW,MTORG,
2021,MODO04642545176884,464254,5176884,MODO,6/10/2021,1,4,0,Survive,6/6/2021,Incubating,0,0,2,2,4,,38,0,15,0,15,15,15,40,540,4,2,5,4,14,NW,MTORG,
2021,MODO04642545176884,464254,5176884,MODO,6/13/2021,2,3,0,Survive,6/6/2021,Incubating,0,0,2,2,4,,38,0,15,0,15,15,15,40,540,4,2,5,4,14,NW,MTORG,flushed
2021,MODO04642545176884,464254,5176884,MODO,6/16/2021,3,3,0,Survive,6/6/2021,Nestling,0,0,2,2,4,,38,0,15,0,15,15,15,40,540,4,2,5,4,14,NW,MTORG,flushed
2021,MODO04642545176884,464254,5176884,MODO,6/19/2021,4,3,0,Survive,6/6/2021,Nestling,0,0,2,2,4,,38,0,15,0,15,15,15,40,540,4,2,5,4,14,NW,MTORG,
2021,MODO04642545176884,464254,5176884,MODO,6/22/2021,5,3,1,Failed,6/6/2021,Nestling,0,0,2,2,4,,38,0,15,0,15,15,15,40,540,4,2,5,4,14,NW,MTORG,
2021,MODO04643105176814,464310,5176814,MODO,6/10/2021,1,4,0,Survive,6/6/2021,Nestling,0,0,2,2,11,,15,38,15,0,38,0,0,20,585,2,4,3,3,14,NW,MTORG,
2021,MODO04643105176814,464310,5176814,MODO,6/13/2021,2,3,0,Survive,6/6/2021,Nestling,0,0,2,2,11,,15,38,15,0,38,0,0,20,585,2,4,3,3,14,NW,MTORG,
2021,MODO04643105176814,464310,5176814,MODO,6/16/2021,3,3,0,Survive,6/6/2021,Nestling,0,0,2,2,11,,15,38,15,0,38,0,0,20,585,2,4,3,3,14,NW,MTORG,flushed
2021,MODO04643105176814,464310,5176814,MODO,6/19/2021,4,3,1,Failed,6/6/2021,Nestling,0,0,2,2,11,,15,38,15,0,38,0,0,20,585,2,4,3,3,14,NW,MTORG,clump of feathers near flag; likely predated
2021,BRBL04652525177166,465252,5177166,BRBL,5/27/2021,1,3,0,Survive,5/24/2021,Incubating,6,4,3,3,2,,0,38,15,0,38,0,0,10,200,1,1,1,1,1,NE,MTORG,
2021,BRBL04652525177166,465252,5177166,BRBL,5/31/2021,2,4,1,Failed,5/24/2021,Incubating,6,4,3,3,2,,0,38,15,0,38,0,0,10,200,1,1,1,1,1,NE,MTORG,empty; cowbird egg smashed on edge of nest
2021,BRBL04656795176835,465679,5176835,BRBL,6/27/2021,1,3,0,Survive,6/24/2021,Nestling,0,1,1,4,17,,38,38,0,0,0,0,15,40,909,6,6,5,6,3,NE,MTORG,
2021,BRBL04656795176835,465679,5176835,BRBL,6/29/2021,2,2,1,Failed,6/24/2021,Nestling,0,1,1,4,17,,38,38,0,0,0,0,15,40,909,6,6,5,6,3,NE,MTORG,no BRBL in area
2021,BRBL04656085176601,465608,5176601,BRBL,6/23/2021,1,3,0,Survive,6/20/2021,Incubating,0,0,5,5,3,,15,0,15,0,15,0,38,13,568,5,5,3,4,4,NE,MTORG,
2021,BRBL04656085176601,465608,5176601,BRBL,6/26/2021,2,3,0,Survive,6/20/2021,Incubating,0,0,5,5,3,,15,0,15,0,15,0,38,13,568,5,5,3,4,4,NE,MTORG,
2021,BRBL04656085176601,465608,5176601,BRBL,6/29/2021,3,3,0,Survive,6/20/2021,Nestling,0,0,5,5,3,,15,0,15,0,15,0,38,13,568,5,5,3,4,4,NE,MTORG,
2021,BRBL04656085176601,465608,5176601,BRBL,7/2/2021,4,3,1,Failed,6/20/2021,Nestling,0,0,5,5,3,,15,0,15,0,15,0,38,13,568,5,5,3,4,4,NE,MTORG,no BRBL in area
2021,BRBL04650995176424,465099,5176424,BRBL,6/14/2021,1,4,0,Survive,6/10/2021,Nestling,2,2,5,5,11,,38,3,15,0,63,3,0,35,648,4,4,5,4,4,NE,MTORG,
2021,BRBL04650995176424,465099,5176424,BRBL,6/17/2021,2,4,1,Failed,6/10/2021,Nestling,2,2,5,5,11,,38,3,15,0,63,3,0,35,648,4,4,5,4,4,NE,MTORG,nestling is gone after this check; too young to fledge
2021,BRBL04657235176188,465723,5176188,BRBL,6/26/2021,1,2,1,Failed,6/24/2021,Incubating,3,3,4,4,3,,15,0,63,0,15,0,15,15,515,1,5,2,2,5,SE,MTORG,no parent at any checks after this; abandoned
2021,BRBL04653355176132,465335,5176132,BRBL,6/14/2021,1,3,1,Failed,6/11/2021,Incubating,3,5,1,1,2,,38,15,38,0,3,0,15,37,760,2,2,4,3,6,SE,MTORG,
2021,BRBL04652945176098,465294,5176098,BRBL,6/2/2021,1,3,0,Survive,5/30/2021,Incubating,1,0,2,2,8,,85,0,15,0,3,0,3,85,521,2,7,3,3,6,SE,MTORG,
2021,BRBL04652945176098,465294,5176098,BRBL,6/5/2021,2,3,0,Survive,5/30/2021,Nestling,1,0,1,2,8,,85,0,15,0,3,0,3,85,521,2,7,3,3,6,SE,MTORG,
2021,BRBL04652945176098,465294,5176098,BRBL,6/8/2021,3,3,0,Survive,5/30/2021,Nestling,1,0,1,2,8,,85,0,15,0,3,0,3,85,521,2,7,3,3,6,SE,MTORG,cowbird egg unhatched
2021,BRBL04652945176098,465294,5176098,BRBL,6/12/2021,4,3,1,Failed,5/30/2021,Nestling,1,0,1,2,8,,85,0,15,0,3,0,3,85,521,2,7,3,3,6,SE,MTORG,BRBL hanging around but nestling too young to fledge
2021,BRBL04651355176118,465135,5176118,BRBL,6/26/2021,1,4,0,Survive,6/22/2021,Incubating,1,1,1,1,2,,15,15,15,0,15,0,15,22,545,4,4,2,5,7,SE,MTORG,
2021,BRBL04651355176118,465135,5176118,BRBL,6/29/2021,2,3,1,Failed,6/22/2021,Incubating,1,1,1,1,2,,15,15,15,0,15,0,15,22,545,4,4,2,5,7,SE,MTORG,predated; eggs cracked
2021,BRBL04652225176132,465222,5176132,BRBL,6/20/2021,1,3,1,Failed,6/17/2021,Nestling,1,0,2,2,20,,38,0,63,0,3,15,3,26,570,2,3,3,3,7,SE,MTORG,nestling gone after this check; no parent after this either
2021,BRBL04652635176081,465263,5176081,BRBL,5/31/2021,1,3,0,Survive,5/28/2021,Incubating,2,0,1,2,1,,63,0,15,0,15,0,15,73,528,3,4,5,4,7,SE,MTORG,
2021,BRBL04652635176081,465263,5176081,BRBL,6/3/2021,2,3,0,Survive,5/28/2021,Incubating,2,0,1,2,1,,63,0,15,0,15,0,15,73,528,3,4,5,4,7,SE,MTORG,
2021,BRBL04652635176081,465263,5176081,BRBL,6/6/2021,3,3,0,Survive,5/28/2021,Incubating,1,0,1,2,1,,63,0,15,0,15,0,15,73,528,3,4,5,4,7,SE,MTORG,
2021,BRBL04652635176081,465263,5176081,BRBL,6/9/2021,4,3,0,Survive,5/28/2021,Incubating,1,0,1,2,1,,63,0,15,0,15,0,15,73,528,3,4,5,4,7,SE,MTORG,
2021,BRBL04652635176081,465263,5176081,BRBL,6/12/2021,5,3,0,Survive,5/28/2021,Nestling,1,0,1,2,1,,63,0,15,0,15,0,15,73,528,3,4,5,4,7,SE,MTORG,
2021,BRBL04652635176081,465263,5176081,BRBL,6/15/2021,6,3,0,Survive,5/28/2021,Nestling,1,0,1,2,1,,63,0,15,0,15,0,15,73,528,3,4,5,4,7,SE,MTORG,
2021,BRBL04652635176081,465263,5176081,BRBL,6/17/2021,7,2,0,Survive,5/28/2021,Nestling,1,0,1,2,1,,63,0,15,0,15,0,15,73,528,3,4,5,4,7,SE,MTORG,
2021,BRBL04652635176081,465263,5176081,BRBL,6/20/2021,8,3,0,Survive,5/28/2021,Nestling,1,0,1,2,1,,63,0,15,0,15,0,15,73,528,3,4,5,4,7,SE,MTORG,
2021,BRBL04652635176081,465263,5176081,BRBL,6/23/2021,9,3,1,Failed,5/28/2021,Nestling,1,0,1,2,1,,63,0,15,0,15,0,15,73,528,3,4,5,4,7,SE,MTORG,no fledglings; parents not agitated
2021,BRBL04650085175990,465008,5175990,BRBL,7/9/2021,1,1,0,Survive,7/8/2021,Incubating,3,3,2,2,5,,38,0,0,0,38,15,15,17,730,8,4,5,7,8,SE,MTORG,
2021,BRBL04650085175990,465008,5175990,BRBL,7/12/2021,2,3,0,Survive,7/8/2021,Incubating,3,3,2,2,5,,38,0,0,0,38,15,15,17,730,8,4,5,7,8,SE,MTORG,seems quiet; possible female bird
2021,BRBL04650085175990,465008,5175990,BRBL,7/15/2021,3,3,0,Survive,7/8/2021,Incubating,3,3,2,2,5,,38,0,0,0,38,15,15,17,730,8,4,5,7,8,SE,MTORG,female mobbing
2021,BRBL04650085175990,465008,5175990,BRBL,7/18/2021,4,3,1,Failed,7/8/2021,Incubating,3,3,2,2,5,,38,0,0,0,38,15,15,17,730,8,4,5,7,8,SE,MTORG,flushed female; no host nestling
2021,BRBL04649165176377,464916,5176377,BRBL,6/3/2021,1,3,0,Survive,5/31/2021,Incubating,0,0,5,5,2,,0,0,15,0,38,63,0,80,695,13,10,6,7,10,SW,MTORG,
2021,BRBL04649165176377,464916,5176377,BRBL,6/6/2021,2,3,0,Survive,5/31/2021,Incubating,0,0,5,5,2,,0,0,15,0,38,63,0,80,695,13,10,6,7,10,SW,MTORG,
2021,BRBL04649165176377,464916,5176377,BRBL,6/9/2021,3,3,0,Survive,5/31/2021,Incubating,0,0,5,5,2,,0,0,15,0,38,63,0,80,695,13,10,6,7,10,SW,MTORG,
2021,BRBL04649165176377,464916,5176377,BRBL,6/12/2021,4,3,0,Survive,5/31/2021,Nestling,0,0,5,5,2,,0,0,15,0,38,63,0,80,695,13,10,6,7,10,SW,MTORG,1N; 2E
2021,BRBL04649165176377,464916,5176377,BRBL,6/15/2021,5,3,0,Survive,5/31/2021,Nestling,0,0,5,5,2,,0,0,15,0,38,63,0,80,695,13,10,6,7,10,SW,MTORG,scolding
2021,BRBL04649165176377,464916,5176377,BRBL,6/18/2021,6,3,1,Failed,5/31/2021,Nestling,0,0,5,5,2,,0,0,15,0,38,63,0,80,695,13,10,6,7,10,SW,MTORG,predated
2021,BRBL04641855175766,464185,5175766,BRBL,7/1/2021,1,2,0,Survive,6/29/2021,Incubating,3,3,3,3,3,,15,15,15,0,15,0,38,14,465,6,5,5,7,11,SW,MTORG,
2021,BRBL04641855175766,464185,5175766,BRBL,7/4/2021,2,3,0,Survive,6/29/2021,Incubating,3,3,1,3,3,,15,15,15,0,15,0,38,14,465,6,5,5,7,11,SW,MTORG,
