Year,id,X,Y,Spec,Date,Visit.Interval,Expos,Survive,Fate,FirstFound,Stage,BHCONum,BHCOpres,Clutch,InitClutch,InitBHCO,AgeFound,KBG,Smooth.Brome,Litter,Bare,Forb,Grasslike,Woody,Litter.Depth,Veg.Height,R1,R2,R3,R4,Unit,Pasture,Patch,Treatment,pTreat,cTreat,Notes,
2021,CCSP04644025175784,464402,5175784,CCSP,7/12/2021,5,3,Survive,0,6/29/2021,Nestling,0,0,4,4,0,7,38,0,38,0,15,0,15,25,660,8,5,6,7,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644025175784,464402,5175784,CCSP,7/15/2021,6,3,Survive,0,6/29/2021,Nestling,0,0,4,4,0,7,38,0,38,0,15,0,15,25,660,8,5,6,7,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644055175738,464405,5175738,CCSP,7/3/2021,1,4,Survive,0,6/29/2021,Incubating,0,0,3,3,0,7,38,0,38,0,3,0,15,70,595,7,8,7,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644055175738,464405,5175738,CCSP,7/6/2021,2,3,Survive,0,6/29/2021,Incubating,0,0,3,3,0,7,38,0,38,0,3,0,15,70,595,7,8,7,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644055175738,464405,5175738,CCSP,7/9/2021,3,3,Survive,0,6/29/2021,Nestling,0,0,3,3,0,7,38,0,38,0,3,0,15,70,595,7,8,7,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644055175738,464405,5175738,CCSP,7/12/2021,4,3,Survive,0,6/29/2021,Nestling,0,0,3,3,0,7,38,0,38,0,3,0,15,70,595,7,8,7,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644055175738,464405,5175738,CCSP,7/15/2021,5,3,Survive,0,6/29/2021,Nestling,0,0,3,3,0,7,38,0,38,0,3,0,15,70,595,7,8,7,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644055175738,464405,5175738,CCSP,7/18/2021,6,3,Survive,0,6/29/2021,Nestling,0,0,3,3,0,7,38,0,38,0,3,0,15,70,595,7,8,7,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644065175745,464406,5175745,CCSP,6/3/2021,1,3,Survive,0,5/31/2021,Incubating,0,0,4,4,0,5,63,15,15,0,3,0,38,70,665,3,4,5,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644065175745,464406,5175745,CCSP,6/6/2021,2,3,Survive,0,5/31/2021,Incubating,0,0,4,4,0,5,63,15,15,0,3,0,38,70,665,3,4,5,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644065175745,464406,5175745,CCSP,6/9/2021,3,3,Survive,0,5/31/2021,Nestling,0,0,4,4,0,5,63,15,15,0,3,0,38,70,665,3,4,5,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644065175745,464406,5175745,CCSP,6/12/2021,4,3,Survive,0,5/31/2021,Nestling,0,0,4,4,0,5,63,15,15,0,3,0,38,70,665,3,4,5,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644065175745,464406,5175745,CCSP,6/15/2021,5,3,Survive,0,5/31/2021,Nestling,0,0,1,4,0,5,63,15,15,0,3,0,38,70,665,3,4,5,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644065175745,464406,5175745,CCSP,6/18/2021,6,3,Survive,0,5/31/2021,Nestling,0,0,1,4,0,5,63,15,15,0,3,0,38,70,665,3,4,5,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644275175694,464427,5175694,CCSP,6/3/2021,1,3,Survive,0,5/31/2021,Incubating,0,0,5,5,0,5,85,0,15,0,3,0,3,40,640,3,4,4,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644275175694,464427,5175694,CCSP,6/6/2021,2,3,Survive,0,5/31/2021,Nestling,0,0,5,5,0,5,85,0,15,0,3,0,3,40,640,3,4,4,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644275175694,464427,5175694,CCSP,6/9/2021,3,3,Survive,0,5/31/2021,Nestling,0,0,5,5,0,5,85,0,15,0,3,0,3,40,640,3,4,4,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644275175694,464427,5175694,CCSP,6/12/2021,4,3,Survive,0,5/31/2021,Nestling,0,0,4,5,0,5,85,0,15,0,3,0,3,40,640,3,4,4,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644275175694,464427,5175694,CCSP,6/15/2021,5,3,Survive,0,5/31/2021,Nestling,0,0,4,5,0,5,85,0,15,0,3,0,3,40,640,3,4,4,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644395175761,464439,5175761,CCSP,6/3/2021,1,3,Survive,0,5/31/2021,Nestling,0,0,3,3,0,11,63,0,15,0,3,0,63,162,721,5,5,5,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644395175761,464439,5175761,CCSP,6/6/2021,2,3,Failed,1,5/31/2021,Nestling,0,0,3,3,0,11,63,0,15,0,3,0,63,162,721,5,5,5,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644615175823,464461,5175823,CCSP,6/3/2021,1,3,Survive,0,5/31/2021,Nestling,0,0,4,4,0,9,63,15,15,0,0,0,3,75,705,4,6,6,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644615175823,464461,5175823,CCSP,6/6/2021,2,3,Survive,0,5/31/2021,Nestling,0,0,4,4,0,9,63,15,15,0,0,0,3,75,705,4,6,6,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644615175823,464461,5175823,CCSP,6/9/2021,3,3,Survive,0,5/31/2021,Nestling,0,0,4,4,0,9,63,15,15,0,0,0,3,75,705,4,6,6,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644615175823,464461,5175823,CCSP,6/12/2021,4,3,Survive,0,5/31/2021,Nestling,0,0,4,4,0,9,63,15,15,0,0,0,3,75,705,4,6,6,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644895175688,464489,5175688,CCSP,7/15/2021,1,3,Survive,0,7/12/2021,Nestling,0,0,3,3,0,8,63,15,15,0,3,0,15,95,539,5,4,3,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644895175688,464489,5175688,CCSP,7/18/2021,2,3,Survive,0,7/12/2021,Nestling,0,0,3,3,0,8,63,15,15,0,3,0,15,95,539,5,4,3,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644895175688,464489,5175688,CCSP,7/21/2021,3,3,Survive,0,7/12/2021,Nestling,0,0,3,3,0,8,63,15,15,0,3,0,15,95,539,5,4,3,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644895175688,464489,5175688,CCSP,7/23/2021,4,2,Survive,0,7/12/2021,Nestling,0,0,3,3,0,8,63,15,15,0,3,0,15,95,539,5,4,3,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644945175740,464494,5175740,CCSP,6/3/2021,1,3,Survive,0,5/31/2021,Incubating,0,0,4,4,0,7,63,0,15,0,0,0,15,130,682,5,3,6,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644945175740,464494,5175740,CCSP,6/9/2021,2,6,Survive,0,5/31/2021,Nestling,0,0,4,4,0,7,63,0,15,0,0,0,15,130,682,5,3,6,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644945175740,464494,5175740,CCSP,6/12/2021,3,3,Survive,0,5/31/2021,Nestling,0,0,4,4,0,7,63,0,15,0,0,0,15,130,682,5,3,6,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04644945175740,464494,5175740,CCSP,6/15/2021,4,3,Failed,1,5/31/2021,Nestling,0,0,4,4,0,7,63,0,15,0,0,0,15,130,682,5,3,6,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04645055175851,464505,5175851,CCSP,6/3/2021,1,3,Survive,0,5/31/2021,Incubating,1,1,4,3,1,-1,63,0,15,0,3,0,15,110,575,3,6,4,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04645055175851,464505,5175851,CCSP,6/6/2021,2,3,Survive,0,5/31/2021,Incubating,1,1,4,3,1,-1,63,0,15,0,3,0,15,110,575,3,6,4,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04645055175851,464505,5175851,CCSP,6/9/2021,3,3,Survive,0,5/31/2021,Incubating,1,1,1,3,1,-1,63,0,15,0,3,0,15,110,575,3,6,4,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04645055175851,464505,5175851,CCSP,6/12/2021,4,3,Survive,0,5/31/2021,Nestling,1,1,1,3,1,-1,63,0,15,0,3,0,15,110,575,3,6,4,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04645055175851,464505,5175851,CCSP,6/15/2021,5,3,Failed,1,5/31/2021,Nestling,1,1,1,3,1,-1,63,0,15,0,3,0,15,110,575,3,6,4,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04645095175851,464509,5175851,CCSP,7/15/2021,1,3,Survive,0,7/12/2021,Incubating,1,1,3,3,1,5,38,15,38,0,3,3,15,33,611,3,6,5,8,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04645095175851,464509,5175851,CCSP,7/18/2021,2,3,Failed,1,7/12/2021,Incubating,1,1,3,3,1,5,38,15,38,0,3,3,15,33,611,3,6,5,8,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04645365175915,464536,5175915,CCSP,7/15/2021,1,3,Survive,0,7/12/2021,Incubating,0,0,3,3,0,8,38,15,38,0,3,0,15,48,605,6,4,4,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04645365175915,464536,5175915,CCSP,7/18/2021,2,3,Survive,0,7/12/2021,Nestling,0,0,3,3,0,8,38,15,38,0,3,0,15,48,605,6,4,4,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04645365175915,464536,5175915,CCSP,7/21/2021,3,3,Survive,0,7/12/2021,Nestling,0,0,3,3,0,8,38,15,38,0,3,0,15,48,605,6,4,4,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04645365175915,464536,5175915,CCSP,7/23/2021,4,3,Survive,0,7/12/2021,Nestling,0,0,2,3,0,8,38,15,38,0,3,0,15,48,605,6,4,4,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04645365175915,464536,5175915,CCSP,7/25/2021,5,2,Survive,0,7/12/2021,Nestling,0,0,2,3,0,8,38,15,38,0,3,0,15,48,605,6,4,4,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04645525175958,464552,5175958,CCSP,6/3/2021,1,3,Survive,0,5/31/2021,Incubating,0,1,4,4,0,10,38,0,3,0,0,0,63,85,600,5,6,7,4,Wagon,10,SW,MTORG,Rest,Moderate,Unsure if observations should continue,
2021,CCSP04645525175958,464552,5175958,CCSP,6/6/2021,2,3,Failed,1,5/31/2021,Incubating,1,1,4,4,0,10,38,0,3,0,0,0,63,85,600,5,6,7,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646085175899,464608,5175899,CCSP,6/3/2021,1,3,Survive,0,5/31/2021,Incubating,0,0,4,4,0,4,85,0,15,0,3,0,3,80,579,3,4,3,2,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646085175899,464608,5175899,CCSP,6/6/2021,2,3,Survive,0,5/31/2021,Incubating,0,0,1,4,0,4,85,0,15,0,3,0,3,80,579,3,4,3,2,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646085175899,464608,5175899,CCSP,6/9/2021,3,3,Failed,1,5/31/2021,Incubating,0,0,1,4,0,4,85,0,15,0,3,0,3,80,579,3,4,3,2,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646175175908,464617,5175908,CCSP,6/18/2021,1,2,Survive,0,6/16/2021,Incubating,1,1,4,4,1,5,63,0,15,0,3,0,38,44,653,5,9,5,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646175175908,464617,5175908,CCSP,6/21/2021,2,3,Survive,0,6/16/2021,Incubating,1,1,4,4,1,5,63,0,15,0,3,0,38,44,653,5,9,5,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646175175908,464617,5175908,CCSP,6/24/2021,3,3,Survive,0,6/16/2021,Nestling,1,1,4,4,1,5,63,0,15,0,3,0,38,44,653,5,9,5,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646175175908,464617,5175908,CCSP,6/27/2021,4,3,Survive,0,6/16/2021,Nestling,1,1,4,4,1,5,63,0,15,0,3,0,38,44,653,5,9,5,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646175175908,464617,5175908,CCSP,6/30/2021,5,3,Survive,0,6/16/2021,Nestling,0,1,4,4,1,5,63,0,15,0,3,0,38,44,653,5,9,5,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646175175908,464617,5175908,CCSP,7/3/2021,6,3,Survive,0,6/16/2021,Nestling,0,1,4,4,1,5,63,0,15,0,3,0,38,44,653,5,9,5,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646515175936,464651,5175936,CCSP,6/3/2021,1,3,Failed,1,5/31/2021,Incubating,1,1,4,4,0,4,63,0,15,0,3,0,15,117,716,4,4,5,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646615175978,464661,5175978,CCSP,6/18/2021,1,2,Survive,0,6/16/2021,Incubating,1,1,3,3,1,10,38,0,15,0,3,0,38,48,575,4,3,4,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646615175978,464661,5175978,CCSP,6/21/2021,2,3,Survive,0,6/16/2021,Nestling,1,1,3,3,1,10,38,0,15,0,3,0,38,48,575,4,3,4,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646615175978,464661,5175978,CCSP,6/24/2021,3,3,Failed,1,6/16/2021,Nestling,1,1,3,3,1,10,38,0,15,0,3,0,38,48,575,4,3,4,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04646845176165,464684,5176165,CCSP,6/21/2021,1,,Unknown,,6/20/2021,Laying,1,1,0,0,1,0,63,0,15,0,15,0,15,15,529,5,1,4,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04647255175995,464725,5175995,CCSP,6/18/2021,1,2,Survive,0,6/16/2021,Incubating,0,0,4,4,0,6,63,0,15,0,3,0,38,,558,3,6,11,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04647255175995,464725,5175995,CCSP,6/21/2021,2,3,Survive,0,6/16/2021,Incubating,0,0,4,4,0,6,63,0,15,0,3,0,38,,558,3,6,11,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04647255175995,464725,5175995,CCSP,6/24/2021,3,3,Survive,0,6/16/2021,Nestling,0,0,4,4,0,6,63,0,15,0,3,0,38,,558,3,6,11,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04647255175995,464725,5175995,CCSP,6/27/2021,4,3,Survive,0,6/16/2021,Nestling,0,0,4,4,0,6,63,0,15,0,3,0,38,,558,3,6,11,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04647255175995,464725,5175995,CCSP,6/30/2021,5,3,Survive,0,6/16/2021,Nestling,0,0,4,4,0,6,63,0,15,0,3,0,38,,558,3,6,11,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04647255175995,464725,5175995,CCSP,7/3/2021,6,3,Survive,0,6/16/2021,Nestling,0,0,4,4,0,6,63,0,15,0,3,0,38,,558,3,6,11,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04647315176045,464731,5176045,CCSP,7/12/2021,1,3,Survive,0,7/9/2021,Incubating,0,0,4,4,0,5,,,,,,,,,,,,,,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04647315176045,464731,5176045,CCSP,7/15/2021,2,3,Failed,1,7/9/2021,Incubating,0,0,4,4,0,5,,,,,,,,,,,,,,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04647765176147,464776,5176147,CCSP,6/18/2021,1,2,Survive,0,6/16/2021,Incubating,1,1,1,1,0,0,63,0,15,0,15,0,15,10,528,4,6,5,7,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04647765176147,464776,5176147,CCSP,6/21/2021,2,3,Failed,1,6/16/2021,Incubating,1,1,1,1,0,0,63,0,15,0,15,0,15,10,528,4,6,5,7,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04648055176260,464805,5176260,CCSP,6/3/2021,1,3,Survive,0,5/31/2021,Incubating,1,1,4,4,1,1,38,15,38,0,0,0,15,60,520,4,3,3,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04648055176260,464805,5176260,CCSP,6/6/2021,2,3,Failed,1,5/31/2021,Incubating,1,1,4,4,1,1,38,15,38,0,0,0,15,60,520,4,3,3,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04648705176316,464870,5176316,CCSP,6/3/2021,1,3,Survive,0,5/31/2021,Incubating,0,0,3,3,0,4,63,0,15,0,3,0,3,55,597,4,3,5,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04648705176316,464870,5176316,CCSP,6/6/2021,2,3,Survive,0,5/31/2021,Nestling,0,0,3,3,0,4,63,0,15,0,3,0,3,55,597,4,3,5,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04648705176316,464870,5176316,CCSP,6/9/2021,3,3,Survive,0,5/31/2021,Nestling,0,0,3,3,0,4,63,0,15,0,3,0,3,55,597,4,3,5,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04648705176316,464870,5176316,CCSP,6/12/2021,4,3,Survive,0,5/31/2021,Nestling,0,0,3,3,0,4,63,0,15,0,3,0,3,55,597,4,3,5,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,CCSP04648705176316,464870,5176316,CCSP,6/15/2021,5,3,Survive,0,5/31/2021,Nestling,0,0,3,3,0,4,63,0,15,0,3,0,3,55,597,4,3,5,4,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,EAKI04641595175631,464159,5175631,EAKI,6/19/2021,1,2,Survive,0,6/17/2021,Incubating,0,0,4,1,0,-3,15,15,38,0,3,0,0,39,470,2,12,2,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,EAKI04641595175631,464159,5175631,EAKI,6/21/2021,2,2,Survive,0,6/17/2021,Incubating,0,0,4,1,0,-3,15,15,38,0,3,0,0,39,470,2,12,2,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,EAKI04641595175631,464159,5175631,EAKI,6/24/2021,3,3,Survive,0,6/17/2021,Incubating,0,0,4,1,0,-3,15,15,38,0,3,0,0,39,470,2,12,2,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,EAKI04641595175631,464159,5175631,EAKI,6/27/2021,4,3,Survive,0,6/17/2021,Incubating,0,0,4,1,0,-3,15,15,38,0,3,0,0,39,470,2,12,2,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,EAKI04641595175631,464159,5175631,EAKI,6/30/2021,5,3,Survive,0,6/17/2021,Incubating,0,0,4,1,0,-3,15,15,38,0,3,0,0,39,470,2,12,2,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,EAKI04641595175631,464159,5175631,EAKI,7/3/2021,6,3,Survive,0,6/17/2021,Nestling,0,0,4,1,0,-3,15,15,38,0,3,0,0,39,470,2,12,2,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,EAKI04641595175631,464159,5175631,EAKI,7/6/2021,7,3,Survive,0,6/17/2021,Nestling,0,0,4,1,0,-3,15,15,38,0,3,0,0,39,470,2,12,2,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,EAKI04641595175631,464159,5175631,EAKI,7/9/2021,8,3,Survive,0,6/17/2021,Nestling,0,0,4,1,0,-3,15,15,38,0,3,0,0,39,470,2,12,2,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,EAKI04641595175631,464159,5175631,EAKI,7/12/2021,9,3,Survive,0,6/17/2021,Nestling,0,0,4,1,0,-3,15,15,38,0,3,0,0,39,470,2,12,2,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,EAKI04641595175631,464159,5175631,EAKI,7/15/2021,10,3,Survive,0,6/17/2021,Nestling,0,0,4,1,0,-3,15,15,38,0,3,0,0,39,470,2,12,2,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,EAKI04641595175631,464159,5175631,EAKI,7/18/2021,11,3,Survive,0,6/17/2021,Nestling,0,0,4,1,0,-3,15,15,38,0,3,0,0,39,470,2,12,2,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,6/3/2021,1,3,Survive,0,5/31/2021,Laying,0,0,8,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,6/6/2021,2,3,Survive,0,5/31/2021,Incubating,0,0,10,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,6/9/2021,3,3,Survive,0,5/31/2021,Incubating,0,0,10,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,6/12/2021,4,3,Survive,0,5/31/2021,Incubating,0,0,10,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,6/15/2021,5,3,Survive,0,5/31/2021,Incubating,0,0,10,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,6/18/2021,6,3,Survive,0,5/31/2021,Incubating,0,0,10,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,6/21/2021,7,3,Survive,0,5/31/2021,Incubating,0,0,10,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,6/24/2021,8,3,Survive,0,5/31/2021,Incubating,0,0,10,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,6/27/2021,9,3,Survive,0,5/31/2021,Incubating,0,0,10,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,6/30/2021,10,3,Survive,0,5/31/2021,Incubating,0,0,9,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,7/3/2021,11,3,Survive,0,5/31/2021,Incubating,0,0,9,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,7/6/2021,12,3,Survive,0,5/31/2021,Incubating,0,0,9,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,7/9/2021,13,3,Survive,0,5/31/2021,Incubating,0,0,9,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,7/12/2021,14,3,Survive,0,5/31/2021,Incubating,0,0,9,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,7/15/2021,15,3,Survive,0,5/31/2021,Incubating,0,0,8,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,MALL04646185175886,464618,5175886,MALL,7/18/2021,16,3,Failed,1,5/31/2021,Incubating,0,0,8,5,0,-5,38,0,38,0,15,0,15,42,,5,5,4,6,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,NSHO04648415176242,464841,5176242,NSHO,6/3/2021,1,3,Survive,0,5/31/2021,Incubating,0,0,7,7,0,6,15,3,3,0,3,63,0,40,450,4,3,5,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,NSHO04648415176242,464841,5176242,NSHO,6/6/2021,2,3,Survive,0,5/31/2021,Incubating,0,0,7,7,0,6,15,3,3,0,3,63,0,40,450,4,3,5,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,NSHO04648415176242,464841,5176242,NSHO,6/9/2021,3,3,Failed,1,5/31/2021,Incubating,0,0,7,7,0,6,15,3,3,0,3,63,0,40,450,4,3,5,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,STGR04644165175686,464416,5175686,STGR,6/18/2021,1,2,Survive,0,6/16/2021,Incubating,0,0,9,9,0,,38,0,15,0,3,0,38,65,575,4,4,7,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,STGR04644165175686,464416,5175686,STGR,6/21/2021,2,3,Survive,0,6/16/2021,Incubating,0,0,9,9,0,,38,0,15,0,3,0,38,65,575,4,4,7,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,STGR04644165175686,464416,5175686,STGR,6/24/2021,3,3,Failed,1,6/16/2021,Incubating,0,0,9,9,0,,38,0,15,0,3,0,38,65,575,4,4,7,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,WEME04642675175710,464267,5175710,WEME,6/3/2021,1,3,Survive,0,5/31/2021,Incubating,0,0,6,6,3,1,63,38,0,0,3,0,15,85,520,4,5,4,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,WEME04642675175710,464267,5175710,WEME,6/6/2021,2,3,Survive,0,5/31/2021,Incubating,0,0,2,6,0,1,63,38,0,0,3,0,15,85,520,4,5,4,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,WEME04642675175710,464267,5175710,WEME,6/9/2021,3,3,Failed,1,5/31/2021,Incubating,0,0,2,6,0,1,63,38,0,0,3,0,15,85,520,4,5,4,3,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,WEME04645555175689,464555,5175689,WEME,6/3/2021,1,3,Survive,0,5/31/2021,Nestling,1,1,3,3,1,14,85,0,15,0,3,3,3,35,455,3,4,4,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,WEME04645555175689,464555,5175689,WEME,6/6/2021,2,3,Survive,0,5/31/2021,Nestling,1,1,3,3,1,14,85,0,15,0,3,3,3,35,455,3,4,4,5,Wagon,10,SW,MTORG,Rest,Moderate,,
2021,WEME04645555175689,464555,5175689,WEME,6/9/2021,3,3,Survive,0,5/31/2021,Nestling,1,1,3,3,1,14,85,0,15,0,3,3,3,35,455,3,4,4,5,Wagon,10,SW,MTORG,Rest,Moderate,,
