"","Year","id","X","Y","Spec","Date","Visit.Interval","Expos","Survive","Fate","FirstFound","Stage","BHCONum","BHCOpres","Clutch","InitClutch","InitBHCO","AgeFound","KBG","Smooth.Brome","Litter","Bare","Forb","Grasslike","Woody","Litter.Depth","Veg.Height","R1","R2","R3","R4","Unit","Pasture","Patch","Treatment","pTreat","cTreat","Notes","aRobel","Group"
"651",2021,"CCSP04651195176524",465119,5176524,"CCSP",166,1,4,"Abandoned",1,"6/10/2021","Incubating",1,1,"1","1",1,"2",63,0,38,0,3,0,15,"50","500",3,4,4,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",3.75,"FAC"
"652",2021,"CCSP04652085176662",465208,5176662,"CCSP",190,1,3,"Survive",0,"7/5/2021","Incubating",1,1,"2","2",1,"6",15,0,15,0,0,3,63,"130","657",7,6,5,10,"Wagon",3,"NE","MTORG","Rest","Moderate","",7,"FAC"
"653",2021,"CCSP04652085176662",465208,5176662,"CCSP",193,2,3,"Survive",0,"7/5/2021","Nestling",1,1,"2","2",1,"6",15,0,15,0,0,3,63,"130","657",7,6,5,10,"Wagon",3,"NE","MTORG","Rest","Moderate","",7,"FAC"
"654",2021,"CCSP04652085176662",465208,5176662,"CCSP",196,3,3,"Survive",0,"7/5/2021","Nestling",1,1,"2","2",1,"6",15,0,15,0,0,3,63,"130","657",7,6,5,10,"Wagon",3,"NE","MTORG","Rest","Moderate","",7,"FAC"
"655",2021,"CCSP04652085176662",465208,5176662,"CCSP",199,4,3,"Survive",0,"7/5/2021","Nestling",1,1,"1","2",1,"6",15,0,15,0,0,3,63,"130","657",7,6,5,10,"Wagon",3,"NE","MTORG","Rest","Moderate","",7,"FAC"
"656",2021,"CCSP04652085176662",465208,5176662,"CCSP",202,5,3,"Survive",0,"7/5/2021","Nestling",1,1,"1","2",1,"6",15,0,15,0,0,3,63,"130","657",7,6,5,10,"Wagon",3,"NE","MTORG","Rest","Moderate","",7,"FAC"
"657",2021,"CCSP04652545176568",465254,5176568,"CCSP",156,1,4,"Survive",0,"5/31/2021","Incubating",1,1,"4","4",0,"8",85,0,3,0,3,0,15,"55","670",7,7,4,9,"Wagon",3,"NE","MTORG","Rest","Moderate","",6.75,"FAC"
"658",2021,"CCSP04652545176568",465254,5176568,"CCSP",159,2,3,"Survive",0,"5/31/2021","Nestling",1,1,"4","4",0,"8",85,0,3,0,3,0,15,"55","670",7,7,4,9,"Wagon",3,"NE","MTORG","Rest","Moderate","",6.75,"FAC"
"659",2021,"CCSP04652545176568",465254,5176568,"CCSP",163,3,3,"Survive",0,"5/31/2021","Nestling",1,1,"4","4",0,"8",85,0,3,0,3,0,15,"55","670",7,7,4,9,"Wagon",3,"NE","MTORG","Rest","Moderate","",6.75,"FAC"
"660",2021,"CCSP04652545176568",465254,5176568,"CCSP",165,4,2,"Failed",1,"5/31/2021","Nestling",1,1,"4","4",0,"8",85,0,3,0,3,0,15,"55","670",7,7,4,9,"Wagon",3,"NE","MTORG","Rest","Moderate","",6.75,"FAC"
"661",2021,"CCSP04653665176633",465366,5176635,"CCSP",190,1,3,"Survive",0,"7/5/2021","Incubating",2,1,"2","2",2,"4",63,0,15,0,3,3,15,"78","550",4,6,5,7,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.5,"FAC"
"662",2021,"CCSP04653665176633",465366,5176635,"CCSP",193,2,3,"Survive",0,"7/5/2021","Incubating",2,1,"2","2",2,"4",63,0,15,0,3,3,15,"78","550",4,6,5,7,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.5,"FAC"
"663",2021,"CCSP04653665176633",465366,5176635,"CCSP",196,3,3,"Failed",1,"7/5/2021","Incubating",2,1,"2","2",2,"4",63,0,15,0,3,3,15,"78","550",4,6,5,7,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.5,"FAC"
"664",2021,"CCSP04653825176679",465382,5176679,"CCSP",190,1,0,"Unknown",NA,"7/5/2021","Laying",3,1,"0","0",3,"0",38,0,15,0,38,0,15,"65","520",6,4,4,5,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.75,"FAC"
"665",2021,"CCSP04654755176646",465475,5176645,"CCSP",166,1,4,"Failed",1,"6/10/2021","Laying",1,1,"1","1",1,"-3",63,0,15,0,3,0,15,"48","560",4,5,5,3,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.25,"FAC"
"666",2021,"CCSP04655595176674",465559,5176674,"CCSP",178,1,3,"Survive",0,"6/23/2021","Nestling",0,0,"2","2",0,"10",38,0,15,0,3,0,38,"55","477",4,3,4,5,"Wagon",3,"NE","MTORG","Rest","Moderate","",4,"FAC"
"667",2021,"CCSP04655595176674",465559,5176674,"CCSP",181,2,3,"Survive",0,"6/23/2021","Nestling",0,0,"2","2",0,"10",38,0,15,0,3,0,38,"55","477",4,3,4,5,"Wagon",3,"NE","MTORG","Rest","Moderate","",4,"FAC"
"668",2021,"CCSP04655595176674",465559,5176674,"CCSP",184,3,3,"Survive",0,"6/23/2021","Nestling",0,0,"2","2",0,"10",38,0,15,0,3,0,38,"55","477",4,3,4,5,"Wagon",3,"NE","MTORG","Rest","Moderate","",4,"FAC"
"669",2021,"CCSP04655595176674",465559,5176674,"CCSP",187,4,3,"Survive",0,"6/23/2021","Nestling",0,0,"2","2",0,"10",38,0,15,0,3,0,38,"55","477",4,3,4,5,"Wagon",3,"NE","MTORG","Rest","Moderate","",4,"FAC"
"670",2021,"CCSP04655655176774",465565,5176774,"CCSP",166,1,4,"Failed",1,"6/10/2021","Nestling",3,1,"2","2",2,"2",63,15,15,0,3,0,15,"160","600",7,6,5,5,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.75,"FAC"
"671",2021,"CCSP04656005176741",465600,5176741,"CCSP",166,1,4,"Survive",0,"6/10/2021","Nestling",0,0,"3","3",0,"1",63,0,15,0,15,0,15,"67","520",4,4,5,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.25,"FAC"
"672",2021,"CCSP04656005176741",465600,5176741,"CCSP",169,2,3,"Survive",0,"6/10/2021","Nestling",0,0,"3","3",0,"1",63,0,15,0,15,0,15,"67","520",4,4,5,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.25,"FAC"
"673",2021,"CCSP04656005176741",465600,5176741,"CCSP",172,3,3,"Survive",0,"6/10/2021","Nestling",0,0,"3","3",0,"1",63,0,15,0,15,0,15,"67","520",4,4,5,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.25,"FAC"
"674",2021,"CCSP04656055176776",465605,5176776,"CCSP",166,1,4,"Survive",0,"6/10/2021","Incubating",1,1,"2","2",1,"5",63,0,15,0,3,0,38,"80","676",4,5,6,8,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.75,"FAC"
"675",2021,"CCSP04656055176776",465605,5176776,"CCSP",169,2,3,"Survive",0,"6/10/2021","Incubating",1,1,"2","2",1,"5",63,0,15,0,3,0,38,"80","676",4,5,6,8,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.75,"FAC"
"676",2021,"CCSP04656055176776",465605,5176776,"CCSP",172,3,3,"Survive",0,"6/10/2021","Incubating",0,1,"1","2",1,"5",63,0,15,0,3,0,38,"80","676",4,5,6,8,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.75,"FAC"
"677",2021,"CCSP04656055176776",465605,5176776,"CCSP",175,4,3,"Failed",1,"6/10/2021","Incubating",0,1,"1","2",1,"5",63,0,15,0,3,0,38,"80","676",4,5,6,8,"Wagon",3,"NE","MTORG","Rest","Moderate","",5.75,"FAC"
"678",2021,"CCSP04656575176908",465657,5176908,"CCSP",166,1,4,"Survive",0,"6/10/2021","Incubating",0,0,"4","4",0,"6",63,0,38,0,3,0,0,"97","475",4,4,5,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.25,"FAC"
"679",2021,"CCSP04656575176908",465657,5176908,"CCSP",169,2,3,"Survive",0,"6/10/2021","Nestling",0,0,"4","4",0,"6",63,0,38,0,3,0,0,"97","475",4,4,5,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.25,"FAC"
"680",2021,"CCSP04656575176908",465657,5176908,"CCSP",172,3,3,"Survive",0,"6/10/2021","Nestling",0,0,"4","4",0,"6",63,0,38,0,3,0,0,"97","475",4,4,5,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.25,"FAC"
"681",2021,"CCSP04656575176908",465657,5176908,"CCSP",175,4,3,"Survive",0,"6/10/2021","Nestling",0,0,"4","4",0,"6",63,0,38,0,3,0,0,"97","475",4,4,5,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.25,"FAC"
"682",2021,"CCSP04656575176908",465657,5176908,"CCSP",178,5,3,"Survive",0,"6/10/2021","Nestling",0,0,"4","4",0,"6",63,0,38,0,3,0,0,"97","475",4,4,5,4,"Wagon",3,"NE","MTORG","Rest","Moderate","",4.25,"FAC"
"683",2021,"CCSP04653575176451",465357,5176451,"CCSP",166,1,4,"Survive",0,"6/10/2021","Nestling",0,0,"4","4",0,"7",38,0,38,0,3,0,38,"20","570",2,5,6,4,"Wagon",4,"NE","MTORG","Heavy","Rest","",4.25,"FAC"
"684",2021,"CCSP04653575176451",465357,5176451,"CCSP",169,2,3,"Survive",0,"6/10/2021","Nestling",0,0,"4","4",0,"7",38,0,38,0,3,0,38,"20","570",2,5,6,4,"Wagon",4,"NE","MTORG","Heavy","Rest","",4.25,"FAC"
"685",2021,"CCSP04653575176451",465357,5176451,"CCSP",172,3,3,"Survive",0,"6/10/2021","Nestling",0,0,"2","4",0,"7",38,0,38,0,3,0,38,"20","570",2,5,6,4,"Wagon",4,"NE","MTORG","Heavy","Rest","",4.25,"FAC"
"686",2021,"CCSP04653575176451",465357,5176451,"CCSP",175,4,3,"Survive",0,"6/10/2021","Nestling",0,0,"2","4",0,"7",38,0,38,0,3,0,38,"20","570",2,5,6,4,"Wagon",4,"NE","MTORG","Heavy","Rest","",4.25,"FAC"
"687",2021,"CCSP04650745176390",465074,5176390,"CCSP",151,1,3,"Abandoned",1,"5/27/2021","Laying",0,0,"1","2",0,"-2",85,3,15,0,3,0,15,"25","470",2,5,5,2,"Wagon",5,"SE","MTORG","Full","Heavy","",3.5,"FAC"
"688",2021,"CCSP04652195176329",465219,5176329,"CCSP",178,1,2,"Failed",1,"6/24/2021","Incubating",1,1,"4","4",1,"3",38,0,15,0,15,3,38,"14","775",8,6,12,5,"Wagon",5,"SE","MTORG","Full","Heavy","",7.75,"FAC"
"689",2021,"CCSP04652315176279",465231,5176279,"CCSP",151,1,3,"Survive",0,"5/27/2021","Incubating",0,0,"4","4",0,"6",63,0,15,0,3,0,63,"35","630",5,2,6,5,"Wagon",5,"SE","MTORG","Full","Heavy","",4.5,"FAC"
"690",2021,"CCSP04652315176279",465231,5176279,"CCSP",154,2,3,"Survive",0,"5/27/2021","Nestling",0,0,"4","4",0,"6",63,0,15,0,3,0,63,"35","630",5,2,6,5,"Wagon",5,"SE","MTORG","Full","Heavy","",4.5,"FAC"
"691",2021,"CCSP04652315176279",465231,5176279,"CCSP",157,3,3,"Failed",1,"5/27/2021","Nestling",0,0,"4","4",0,"6",63,0,15,0,3,0,63,"35","630",5,2,6,5,"Wagon",5,"SE","MTORG","Full","Heavy","",4.5,"FAC"
"692",2021,"CCSP04652365176369",465236,5176369,"CCSP",166,1,3,"Survive",0,"6/11/2021","Incubating",0,0,"3","1",0,"-2",15,3,38,0,15,0,38,"15","530",4,6,5,2,"Wagon",5,"SE","MTORG","Full","Heavy","",4.25,"FAC"
"693",2021,"CCSP04652365176369",465236,5176369,"CCSP",169,2,3,"Failed",1,"6/11/2021","Incubating",0,0,"3","1",0,"-2",15,3,38,0,15,0,38,"15","530",4,6,5,2,"Wagon",5,"SE","MTORG","Full","Heavy","",4.25,"FAC"
"694",2021,"CCSP04652495176338",465249,5176338,"CCSP",178,1,0,"Unknown",NA,"6/24/2021","Laying",2,1,"0","0",2,"0",38,15,38,0,38,0,0,"22","423",2,2,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"695",2021,"CCSP04652765176370",465276,5176370,"CCSP",178,1,2,"Survive",0,"6/24/2021","Incubating",2,1,"2","2",2,"7",15,0,63,0,15,0,15,"9","500",6,8,3,2,"Wagon",5,"SE","MTORG","Full","Heavy","",4.75,"FAC"
"696",2021,"CCSP04652765176370",465276,5176370,"CCSP",181,2,3,"Survive",0,"6/24/2021","Incubating",2,1,"2","2",2,"7",15,0,63,0,15,0,15,"9","500",6,8,3,2,"Wagon",5,"SE","MTORG","Full","Heavy","",4.75,"FAC"
"697",2021,"CCSP04652765176370",465276,5176370,"CCSP",184,3,3,"Survive",0,"6/24/2021","Nestling",2,1,"2","2",2,"7",15,0,63,0,15,0,15,"9","500",6,8,3,2,"Wagon",5,"SE","MTORG","Full","Heavy","",4.75,"FAC"
"698",2021,"CCSP04652765176370",465276,5176370,"CCSP",187,4,3,"Survive",0,"6/24/2021","Nestling",2,1,"2","2",2,"7",15,0,63,0,15,0,15,"9","500",6,8,3,2,"Wagon",5,"SE","MTORG","Full","Heavy","",4.75,"FAC"
"699",2021,"CCSP04652765176370",465276,5176370,"CCSP",190,5,3,"Survive",0,"6/24/2021","Nestling",2,1,"1","2",2,"7",15,0,63,0,15,0,15,"9","500",6,8,3,2,"Wagon",5,"SE","MTORG","Full","Heavy","",4.75,"FAC"
"700",2021,"CCSP04652765176370",465276,5176370,"CCSP",193,6,3,"Failed",1,"6/24/2021","Nestling",2,1,"1","2",2,"7",15,0,63,0,15,0,15,"9","500",6,8,3,2,"Wagon",5,"SE","MTORG","Full","Heavy","",4.75,"FAC"
"701",2021,"CCSP04652885176336",465288,5176336,"CCSP",166,1,3,"Failed",1,"6/11/2021","Laying",0,0,"1","1",0,"0",38,0,38,0,3,0,38,"25","450",1,6,5,2,"Wagon",5,"SE","MTORG","Full","Heavy","",3.5,"FAC"
"702",2021,"CCSP04652945176288",465294,5176288,"CCSP",151,1,3,"Survive",0,"5/27/2021","Incubating",0,0,"2","4",0,"4",85,3,15,0,15,3,0,"34","295",2,1,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",1.75,"FAC"
"703",2021,"CCSP04652945176288",465294,5176288,"CCSP",154,2,3,"Failed",1,"5/27/2021","Incubating",0,0,"2","4",0,"4",85,3,15,0,15,3,0,"34","295",2,1,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",1.75,"FAC"
"704",2021,"CCSP04652945176298",465294,5176298,"CCSP",190,1,0,"Unknown",NA,"7/6/2021","Incubating",2,1,"0","0",3,"0",15,0,15,0,63,0,3,"51","447",5,3,3,4,"Wagon",5,"SE","MTORG","Full","Heavy","",3.75,"FAC"
"705",2021,"CCSP04653265176403",465326,5176403,"CCSP",151,1,0,"Unknown",NA,"5/27/2021","Laying",2,1,"0","0",3,"0",85,0,15,0,3,3,15,"33","447",2,2,2,3,"Wagon",5,"SE","MTORG","Full","Heavy","",2.25,"FAC"
"706",2021,"CCSP04653305176392",465330,5176392,"CCSP",166,1,3,"Survive",0,"6/11/2021","Incubating",1,1,"2","2",1,"6",63,15,38,0,15,0,15,"43","576",2,1,2,3,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"707",2021,"CCSP04653305176392",465330,5176392,"CCSP",169,2,3,"Survive",0,"6/11/2021","Incubating",1,1,"2","2",1,"6",63,15,38,0,15,0,15,"43","576",2,1,2,3,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"708",2021,"CCSP04653305176392",465330,5176392,"CCSP",172,3,3,"Survive",0,"6/11/2021","Incubating",1,1,"2","2",1,"6",63,15,38,0,15,0,15,"43","576",2,1,2,3,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"709",2021,"CCSP04653305176392",465330,5176392,"CCSP",175,4,3,"Survive",0,"6/11/2021","Incubating",1,1,"2","2",1,"6",63,15,38,0,15,0,15,"43","576",2,1,2,3,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"710",2021,"CCSP04653305176392",465330,5176392,"CCSP",178,5,3,"Survive",0,"6/11/2021","Incubating",1,1,"2","2",1,"6",63,15,38,0,15,0,15,"43","576",2,1,2,3,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"711",2021,"CCSP04653305176392",465330,5176392,"CCSP",181,6,3,"Survive",0,"6/11/2021","Incubating",1,1,"2","2",1,"6",63,15,38,0,15,0,15,"43","576",2,1,2,3,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"712",2021,"CCSP04654675176237",465467,5176237,"CCSP",166,1,0,"Unknown",NA,"6/14/2021","Laying",1,1,"0","0",1,"0",63,0,38,0,3,0,15,"30","625",1,3,2,1,"Wagon",5,"SE","MTORG","Full","Heavy","",1.75,"FAC"
"713",2021,"CCSP04654945176158",465494,5176158,"CCSP",165,1,1,"Failed",1,"6/12/2021","Nestling",0,0,"4","4",0,"3",38,0,15,0,63,0,3,"40","456",2,2,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"714",2021,"CCSP04655265176340",465526,5176340,"CCSP",151,1,3,"Failed",1,"5/27/2021","Incubating",2,1,"0","2",2,"0",38,0,63,0,0,0,15,"63","505",2,4,3,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2.75,"FAC"
"715",2021,"CCSP04655535176203",465553,5176203,"CCSP",165,1,1,"Survive",0,"6/12/2021","Nestling",0,0,"1","1",0,"7",85,0,15,0,3,0,15,"35","520",4,3,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2.75,"FAC"
"716",2021,"CCSP04655935176110",465593,5176110,"CCSP",178,1,2,"Survive",0,"6/24/2021","Incubating",4,1,"2","2",2,"7",38,0,38,0,15,0,15,"25","5110",4,5,4,5,"Wagon",5,"SE","MTORG","Full","Heavy","",4.5,"FAC"
"717",2021,"CCSP04655935176110",465593,5176110,"CCSP",181,2,3,"Survive",0,"6/24/2021","Incubating",4,1,"2","2",2,"7",38,0,38,0,15,0,15,"25","5110",4,5,4,5,"Wagon",5,"SE","MTORG","Full","Heavy","",4.5,"FAC"
"718",2021,"CCSP04655935176110",465593,5176110,"CCSP",184,3,3,"Survive",0,"6/24/2021","Nestling",3,1,"2","2",2,"7",38,0,38,0,15,0,15,"25","5110",4,5,4,5,"Wagon",5,"SE","MTORG","Full","Heavy","",4.5,"FAC"
"719",2021,"CCSP04655935176110",465593,5176110,"CCSP",187,4,3,"Survive",0,"6/24/2021","Nestling",2,1,"2","2",2,"7",38,0,38,0,15,0,15,"25","5110",4,5,4,5,"Wagon",5,"SE","MTORG","Full","Heavy","",4.5,"FAC"
"720",2021,"CCSP04655935176110",465593,5176110,"CCSP",190,5,3,"Survive",0,"6/24/2021","Nestling",2,1,"2","2",2,"7",38,0,38,0,15,0,15,"25","5110",4,5,4,5,"Wagon",5,"SE","MTORG","Full","Heavy","",4.5,"FAC"
"721",2021,"CCSP04655935176110",465593,5176110,"CCSP",193,6,3,"Failed",1,"6/24/2021","Nestling",2,1,"2","2",2,"7",38,0,38,0,15,0,15,"25","5110",4,5,4,5,"Wagon",5,"SE","MTORG","Full","Heavy","",4.5,"FAC"
"722",2021,"CCSP04656125176352",465612,5176352,"CCSP",190,1,2,"Survive",0,"7/6/2021","Incubating",1,1,"2","2",1,"3",63,0,15,0,3,0,38,"38","662",4,2,4,5,"Wagon",5,"SE","MTORG","Full","Heavy","",3.75,"FAC"
"723",2021,"CCSP04656125176352",465612,5176352,"CCSP",193,2,3,"Survive",0,"7/6/2021","Incubating",1,1,"2","2",1,"3",63,0,15,0,3,0,38,"38","662",4,2,4,5,"Wagon",5,"SE","MTORG","Full","Heavy","",3.75,"FAC"
"724",2021,"CCSP04656125176352",465612,5176352,"CCSP",196,3,3,"Survive",0,"7/6/2021","Incubating",1,1,"2","2",1,"3",63,0,15,0,3,0,38,"38","662",4,2,4,5,"Wagon",5,"SE","MTORG","Full","Heavy","",3.75,"FAC"
"725",2021,"CCSP04656125176352",465612,5176352,"CCSP",199,4,3,"Survive",0,"7/6/2021","Nestling",1,1,"2","2",1,"3",63,0,15,0,3,0,38,"38","662",4,2,4,5,"Wagon",5,"SE","MTORG","Full","Heavy","",3.75,"FAC"
"726",2021,"CCSP04656125176352",465612,5176352,"CCSP",202,5,3,"Survive",0,"7/6/2021","Nestling",1,1,"2","2",1,"3",63,0,15,0,3,0,38,"38","662",4,2,4,5,"Wagon",5,"SE","MTORG","Full","Heavy","",3.75,"FAC"
"727",2021,"CCSP04656125176352",465612,5176352,"CCSP",205,6,3,"Failed",1,"7/6/2021","Nestling",1,1,"2","2",1,"3",63,0,15,0,3,0,38,"38","662",4,2,4,5,"Wagon",5,"SE","MTORG","Full","Heavy","",3.75,"FAC"
"728",2021,"CCSP04656165176220",465616,5176220,"CCSP",151,1,3,"Survive",0,"5/27/2021","Incubating",0,0,"5","5",0,"3",38,0,15,0,15,0,15,"38","520",2,2,3,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2.25,"FAC"
"729",2021,"CCSP04656165176220",465616,5176220,"CCSP",154,2,3,"Survive",0,"5/27/2021","Incubating",0,0,"5","5",0,"3",38,0,15,0,15,0,15,"38","520",2,2,3,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2.25,"FAC"
"730",2021,"CCSP04656165176220",465616,5176220,"CCSP",157,3,3,"Failed",1,"5/27/2021","Incubating",0,0,"5","5",0,"3",38,0,15,0,15,0,15,"38","520",2,2,3,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2.25,"FAC"
"731",2021,"CCSP04656175176366",465617,5176366,"CCSP",166,1,3,"Survive",0,"6/14/2021","Incubating",0,1,"1","1",1,"6",63,0,15,0,15,0,15,"30","525",2,2,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"732",2021,"CCSP04656175176366",465617,5176366,"CCSP",169,2,3,"Failed",1,"6/14/2021","Incubating",0,1,"1","1",1,"6",63,0,15,0,15,0,15,"30","525",2,2,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"733",2021,"CCSP04656305176315",465630,5176315,"CCSP",151,1,3,"Survive",0,"5/27/2021","Incubating",1,1,"4","4",1,"3",15,38,15,0,3,0,3,"48","416",2,2,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"734",2021,"CCSP04656305176315",465630,5176315,"CCSP",154,2,3,"Survive",0,"5/27/2021","Incubating",1,1,"4","4",1,"3",15,38,15,0,3,0,3,"48","416",2,2,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"735",2021,"CCSP04656305176315",465630,5176315,"CCSP",157,3,3,"Survive",0,"5/27/2021","Incubating",1,1,"4","4",1,"3",15,38,15,0,3,0,3,"48","416",2,2,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"736",2021,"CCSP04656305176315",465630,5176315,"CCSP",160,4,3,"Survive",0,"5/27/2021","Nestling",1,1,"4","4",1,"3",15,38,15,0,3,0,3,"48","416",2,2,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"737",2021,"CCSP04656305176315",465630,5176315,"CCSP",163,5,3,"Survive",0,"5/27/2021","Nestling",1,1,"3","4",1,"3",15,38,15,0,3,0,3,"48","416",2,2,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"738",2021,"CCSP04656305176315",465630,5176315,"CCSP",166,6,3,"Survive",0,"5/27/2021","Nestling",1,1,"3","4",1,"3",15,38,15,0,3,0,3,"48","416",2,2,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",2,"FAC"
"739",2021,"CCSP04656435176315",465643,5176315,"CCSP",178,1,2,"Survive",0,"6/24/2021","Incubating",1,1,"3","3",1,"7",38,0,38,0,38,0,15,"23","637",1,2,3,5,"Wagon",5,"SE","MTORG","Full","Heavy","",2.75,"FAC"
"740",2021,"CCSP04656435176315",465643,5176315,"CCSP",181,2,3,"Survive",0,"6/24/2021","Incubating",1,1,"3","3",1,"7",38,0,38,0,38,0,15,"23","637",1,2,3,5,"Wagon",5,"SE","MTORG","Full","Heavy","",2.75,"FAC"
"741",2021,"CCSP04656435176315",465643,5176315,"CCSP",184,3,3,"Survive",0,"6/24/2021","Nestling",1,1,"3","3",1,"7",38,0,38,0,38,0,15,"23","637",1,2,3,5,"Wagon",5,"SE","MTORG","Full","Heavy","",2.75,"FAC"
"742",2021,"CCSP04656435176315",465643,5176315,"CCSP",187,4,3,"Survive",0,"6/24/2021","Nestling",1,1,"3","3",1,"7",38,0,38,0,38,0,15,"23","637",1,2,3,5,"Wagon",5,"SE","MTORG","Full","Heavy","",2.75,"FAC"
"743",2021,"CCSP04656435176315",465643,5176315,"CCSP",190,5,3,"Survive",0,"6/24/2021","Nestling",1,1,"3","3",1,"7",38,0,38,0,38,0,15,"23","637",1,2,3,5,"Wagon",5,"SE","MTORG","Full","Heavy","",2.75,"FAC"
"744",2021,"CCSP04656435176315",465643,5176315,"CCSP",193,6,3,"Failed",1,"6/24/2021","Nestling",1,1,"3","3",1,"7",38,0,38,0,38,0,15,"23","637",1,2,3,5,"Wagon",5,"SE","MTORG","Full","Heavy","",2.75,"FAC"
"745",2021,"CCSP04656555176264",465655,5176264,"CCSP",166,1,3,"Survive",0,"6/11/2021","Incubating",2,1,"3","4",2,"2",15,0,63,0,15,3,15,"25","475",3,4,3,5,"Wagon",5,"SE","MTORG","Full","Heavy","",3.75,"FAC"
"746",2021,"CCSP04656555176264",465655,5176264,"CCSP",169,2,3,"Survive",0,"6/11/2021","Incubating",2,1,"3","4",2,"2",15,0,63,0,15,3,15,"25","475",3,4,3,5,"Wagon",5,"SE","MTORG","Full","Heavy","",3.75,"FAC"
"747",2021,"CCSP04656555176264",465655,5176264,"CCSP",172,3,3,"Survive",0,"6/11/2021","Incubating",2,1,"3","4",2,"2",15,0,63,0,15,3,15,"25","475",3,4,3,5,"Wagon",5,"SE","MTORG","Full","Heavy","",3.75,"FAC"
"748",2021,"CCSP04656555176264",465655,5176264,"CCSP",175,4,3,"Survive",0,"6/11/2021","Nestling",2,1,"3","4",2,"2",15,0,63,0,15,3,15,"25","475",3,4,3,5,"Wagon",5,"SE","MTORG","Full","Heavy","",3.75,"FAC"
"749",2021,"CCSP04656555176264",465655,5176264,"CCSP",178,5,3,"Failed",1,"6/11/2021","Nestling",2,1,"3","4",2,"2",15,0,63,0,15,3,15,"25","475",3,4,3,5,"Wagon",5,"SE","MTORG","Full","Heavy","",3.75,"FAC"
"750",2021,"CCSP04657305176175",465730,5176175,"CCSP",165,1,1,"Failed",1,"6/12/2021","Incubating",0,0,"4","4",0,"5",38,3,38,0,15,3,3,"26","540",1,2,2,2,"Wagon",5,"SE","MTORG","Full","Heavy","",1.75,"FAC"
"751",2021,"CCSP04651725176207",465172,5176207,"CCSP",169,1,3,"Survive",0,"6/14/2021","Incubating",1,1,"1","4",0,"2",38,0,15,0,0,0,38,"50","620",5,7,3,6,"Wagon",6,"SE","MTORG","Moderate","Full","",5.25,"FAC"
"752",2021,"CCSP04651725176207",465172,5176207,"CCSP",172,2,3,"Failed",1,"6/14/2021","Incubating",0,1,"0","4",0,"2",38,0,15,0,0,0,38,"50","620",5,7,3,6,"Wagon",6,"SE","MTORG","Moderate","Full","",5.25,"FAC"
"753",2021,"CCSP04651815176217",465181,5176217,"CCSP",178,1,1,"Failed",1,"6/24/2021","Incubating",0,0,"4","4",0,"2",38,0,38,0,3,3,38,"90","522",4,5,5,5,"Wagon",6,"SE","MTORG","Moderate","Full","",4.75,"FAC"
